submission_id,age,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type,itemName,answer,response_option,option_category,category,vignette_start,vignette_continuation,question,taciturn,answer_template,itemQuestion,competitor,sameCategory,otherCategory,character_template
4665,27,NA,main,Graduated High-school,92698,1672171677659,1672171584961,male,English,22740,touristInfo,4,main,touristInfo-clubbing,"There is no club event with electronic music today, only hip hop",hip hop DJ,competitor,competitor,You are at a tourist office in a medium-sized tourist town. Today the following events are happening:,\n\nA young woman walks in and asks the consultant:,Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music today.",There is *.,a club event with electronic music,a club event with a hip hop DJ,live jazz music,a circus show,The consultant replies:
4748,24,NA,main,Graduated College,106734,1672243838314,1672243731580,male,English,26761,kidsActivities,4,main,kidsActivities-crafts,There isn't but I bet you would love the painting class!,watercolor painting,competitor,competitor,You are at a children’s summer camp. Today a new group of children arrived. They need to sign up for different activities. The camp offers,\n\nA kid walks up to a teacher and asks:,Is there a pottery class?,"I'm sorry, there is no pottery class.",There is *.,a pottery class,a watercolor painting class,a carpentry workshop,an acrobatics class,The teacher replies:
4673,32,NA,main,Higher degree,210370,1672171793507,1672171583137,female,English,29152,touristInfo,3,main,touristInfo-childTheatre,"There isn’t today, although there is a circus show. Would this be of interest to you?",circus,competitor,competitor,You are at a tourist office in a medium-sized tourist town. Today the following events are happening:,\n\nA young woman walks in and asks the consultant:,Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children today.",There is *.,a theatre performance for children,a circus show,a trade fare,a club event with a hip hop DJ,The consultant replies:
4689,30,NA,main,Graduated High-school,173006,1672237066240,1672236893234,female,English,56033,zoo,4,main,zoo-reptiles,"There's no chameleons, let's see iguanas instead",iguana,competitor,competitor,You and a group of friends are at the zoo today. You all carefully studied the map of the zoo and saw that there is,\n\nOne friend with an eight-year-old kid arrives late. The kid runs up to one of your friend impatiently and asks:,Can we see the chameleon?,"I'm sorry, they don't have chameleons here.",They have *.,a chameleon,iguanas,turtles,a lion,Your friend replies:
4635,39,NA,main,Graduated High-school,294443,1672165986021,1672165691578,female,English,45099,zoo,3,main,zoo-xl,"They don't have a tiger, but we can go see the lion.",lion,competitor,competitor,You and a group of friends are at the zoo today. You all carefully studied the map of the zoo and saw that there is,\n\nOne friend with an eight-year-old kid arrives late. The kid runs up to one of your friend impatiently and asks:,Can we see the tiger?,"I’m sorry, they don’t have a tiger here.",They have *.,a tiger,a lion,a giraffe,iguanas,Your friend replies:
4668,31,NA,main,Graduated College,162355,1672171740950,1672171578595,female,English,34900,kidsActivities,1,main,kidsActivities-sports,"Unfortuantely not, however we have acrobatics, which is similar to gymnastics",acrobatics,competitor,competitor,You are at a children’s summer camp. Today a new group of children arrived. They need to sign up for different activities. The camp offers,\n\nA kid walks up to a teacher and asks:,Is there a gymnastics class?,"I'm sorry, there is no gymnastics class.",There is *.,a gymnastics class,an acrobatics class,a karate class,a watercolor painting class,The teacher replies:
4695,41,NA,main,Graduated College,250508,1672237158920,1672236908412,male,English,36855,interior,1,main,interior-green,"Unfortunately I don't have Aloe Vera, but I do have an agave plant you might like.",agave,competitor,competitor,Your aunt likes to decorate the house and often crafts decorations herself. She often gives away crafts and plants to friends and family. Your aunt currently has,\n\nA friend just moved and wants to get something to decorate her new apartment. She visits your aunt and asks her:,Do you have an aloe vera plant?,"I'm sorry, I don’t have an aloe vera.",I have *.,an aloe vera plant,an agave plant,tulips,an oil painting,Your aunt replies:
4730,30,NA,main,Higher degree,280125,1672240409731,1672240129606,female,English,31791,bar,2,main,bar-tea,"Unfortunately no we don't, but we do have iced coffee",iced coffee,competitor,competitor,You are a bartender in a hotel bar. The bar serves only,\n\nA woman walks in. She says to the bartender:,Do you have iced tea?,"I'm sorry, we don't have iced tea today.",We have *.,iced tea,iced coffee,soda,Chardonnay,The bartender replies:
4672,33,NA,main,NA,215988,1672171791741,1672171575753,female,English,38640,waterSport,3,main,waterSport-muscle,Unfortunately not - the most similar item we have is a kayak.,kayak,competitor,competitor,You are at a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers,\n\nA customer calls on the phone and asks the agent:,Do you rent canoes?,"I'm sorry, we don’t rent canoes.",We rent *.,canoes,kayaks,pedal boats,water ski equipment,The agent replies:
4751,28,NA,main,Graduated College,147153,1672243869023,1672243721870,male,English,16779,dutyFree,3,main,dutyFree-smokes,Unfortunately not but we do sell cigarettes.,cigarettes,competitor,competitor,You are on an old-fashioned international flight. The flight attendants are selling duty-free items to passengers. The flight attendants currently have the following items on offer:,"\n\nAs a flight attendant walks by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don’t sell cigars.",We sell *.,cigars,cigarettes,gin,gingerbread,The flight attendant replies:
4700,36,NA,main,Graduated College,361322,1672237280621,1672236919299,female,English,47885,bar,4,main,bar-whiteWine,"Unfortunately not, but we do have Chardonnay?",Chardonnay,competitor,competitor,You are at a hotel bar. The bar serves only,\n\nA woman walks in. She says to the bartender:,Do you have Sauvignon Blanc?,"I'm sorry, we don't have Sauvignon Blanc today.",We have *.,Sauvignon Blanc,Chardonnay,craft beer,iced coffee,The bartender replies:
4709,24,NA,main,Graduated High-school,156644,1672240277181,1672240120537,male,NA,35238,dutyFree,2,main,dutyFree-sweets,"Unfortunately not, but we do have gingerbread available.",gingerbread,competitor,competitor,You are on an old-fashioned international flight. The flight attendants are selling duty-free items to passengers. The flight attendants currently have the following items on offer:,"\n\nAs a flight attendant walks by, a passenger asks:",Do you sell cookies?,"I'm sorry, we don’t sell cookies.",We sell *.,cookies,gingerbread,granola bars,cigarettes,The flight attendant replies:
4758,27,NA,main,Graduated College,232156,1672243966180,1672243734024,male,English,48488,gymActivities,4,main,gym-boxing,"Unfortunately not, but, may I interest you in some of our top of the range kickboxing classes? You may find that it gives you the adrenaline rush - and fitness regime - that you're looking for.",kickboxing,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer boxing classes?,"I’m sorry, we don’t have boxing.",We have *.,boxing classes,kickboxing classes,karate classes,pilates,The receptionist replies:
4713,26,NA,main,Graduated High-school,190952,1672240314740,1672240123788,male,English,64765,bookingAgency,1,main,bookingAgency-highClassAccommodation,"Unfortunately there are no five-star hotels available for a single room, but we have a great option for a suite in a four-star hotel.",four-star hotel,competitor,competitor,You are in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night:,\n\nAn older man walks in and asks the agent:,Is a single room in a five-star hotel available for tomorrow night?,"I'm sorry, there is no single room in a five-star hotel available for tomorrow night.",There is *.,a single room in a five-star hotel,a suite in a four-star hotel,an expensive apartment close to the city,a room in a cheap bed-and-breakfast,The agent replies:
4676,39,NA,main,Graduated College,293514,1672171892794,1672171599280,male,English,40426,zoo,4,main,zoo-xl,"Unfortunately there is no Tiger, but the lions are good!",lion,competitor,competitor,You and a group of friends are at the zoo today. You all carefully studied the map of the zoo and saw that there is,\n\nOne friend with an eight-year-old kid arrives late. The kid runs up to one of your friend impatiently and asks:,Can we see the tiger?,"I’m sorry, they don’t have a tiger here.",They have *.,a tiger,a lion,a giraffe,iguanas,Your friend replies:
4745,32,NA,main,Higher degree,1448945,1672241577263,1672240128318,male,English,63218,cafe,1,main,cafe-pie,Unfortunately we don't have raspberry cake but we have raspberry pie if you are interested to try.,raspberry pie,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have raspberry cake?,"I'm sorry, we don't have raspberry cake today.",We have *.,raspberry cake,raspberry pie,chocolate cookies,cheese pizza,The waiter replies:
4744,50,NA,main,Graduated College,679177,1672240884035,1672240204858,female,English,236131,gymActivities,1,main,gym-boxing,"Unfortunately we don't. However, we do offer kickboxing classes which focused on kicking and punching if you'd like to consider.",kickboxing,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer boxing classes?,"I’m sorry, we don’t have boxing.",We have *.,boxing classes,kickboxing classes,karate classes,pilates,The receptionist replies:
4717,55,NA,main,Higher degree,197577,1672240332052,1672240134475,female,English,34488,dutyFree,2,main,dutyFree-smokes,"Unfortunately, we do not sell cigars, but we do have cigarettes for sale.",cigarettes,competitor,competitor,You are on an old-fashioned international flight. The flight attendants are selling duty-free items to passengers. The flight attendants currently have the following items on offer:,"\n\nAs a flight attendant walks by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don’t sell cigars.",We sell *.,cigars,cigarettes,gin,gingerbread,The flight attendant replies:
4764,35,NA,main,Graduated College,511266,1672244258996,1672243747730,female,English,89432,bookingAgency,2,main,bookingAgency-highClassAccommodation,Unfortunatly we don't but I can offer you a suite in a 4 star hotel.,four-star hotel,competitor,competitor,You are in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night:,\n\nAn older man walks in and asks the agent:,Is a single room in a five-star hotel available for tomorrow night?,"I'm sorry, there is no single room in a five-star hotel available for tomorrow night.",There is *.,a single room in a five-star hotel,a suite in a four-star hotel,an expensive apartment close to the city,a room in a cheap bed-and-breakfast,The agent replies:
4673,32,NA,main,Higher degree,210370,1672171793507,1672171583137,female,English,25155,cafe,5,main,cafe-pie,We actually have a raspberry pie today instead. Would you like to try it?,raspberry pie,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have raspberry cake?,"I'm sorry, we don't have raspberry cake today.",We have *.,raspberry cake,raspberry pie,chocolate cookies,cheese pizza,The waiter replies:
4657,62,Nothing to add.,main,Graduated College,307308,1672168785168,1672168477860,male,English,78970,touristInfo,1,main,touristInfo-clubbing,"We are hosting a club event with a hip hop DJ, would that be the one you were thinking of?",hip hop DJ,competitor,competitor,You are at a tourist office in a medium-sized tourist town. Today the following events are happening:,\n\nA young woman walks in and asks the consultant:,Is there a club event with electronic music today?,"I'm sorry, there is no club event with electronic music today.",There is *.,a club event with electronic music,a club event with a hip hop DJ,live jazz music,a circus show,The consultant replies:
4614,30,NA,main,Graduated College,142055,1672164834373,1672164692318,male,English,32390,zoo,2,main,zoo-xl,We can go and see the lions which are similar to tigers.,lion,competitor,competitor,You and a group of friends are at the zoo today. You all carefully studied the map of the zoo and saw that there is,\n\nOne friend with an eight-year-old kid arrives late. The kid runs up to one of your friend impatiently and asks:,Can we see the tiger?,"I’m sorry, they don’t have a tiger here.",They have *.,a tiger,a lion,a giraffe,iguanas,Your friend replies:
4742,42,NA,main,Graduated High-school,221861,1672240750257,1672240528396,male,English,32466,cafe,2,main,cafe-pie,We currently do not have raspberry cake but we do have raspberry pie.,raspberry pie,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have raspberry cake?,"I'm sorry, we don't have raspberry cake today.",We have *.,raspberry cake,raspberry pie,chocolate cookies,cheese pizza,The waiter replies:
4636,34,NA,main,Graduated High-school,327744,1672165996743,1672165668999,male,English,70191,gymActivities,3,main,gym-yoga,"We currently don't offer yoga classes, pilates classes are very similar if you wish to try it out.",pilates,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer yoga classes?,"I’m sorry, we don’t have yoga.",We have *.,yoga classes,a pilates class,zumba classes,kickboxing,The receptionist replies:
4653,45,NA,main,Graduated High-school,217021,1672168702974,1672168485953,female,English,27015,gymActivities,2,main,gym-boxing,We do a kickboxing class.,kickboxing,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer boxing classes?,"I’m sorry, we don’t have boxing.",We have *.,boxing classes,kickboxing classes,karate classes,pilates,The receptionist replies:
4673,32,NA,main,Higher degree,210370,1672171793507,1672171583137,female,English,33464,books,4,main,books-romance,We do have a book of French love letters.  Would that interest you?,French love letters,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you have a book of love poems?,"I’m sorry, we don’t have love poems.",We sell *.,love poems,books of French love letters,historical dramas,mystery novels,The cashier replies:
4694,25,i enjoyed this id like to do more like this,main,Graduated High-school,213829,1672237113708,1672236899879,female,English,54641,waterSport,3,main,waterSport-motor,"We do have a range of water ski equipment, but I will have to double check if we specifically have jet skis avaliable at the moment",water ski equipment,competitor,competitor,You are at a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers,\n\nA customer calls on the phone and asks the agent:,Do you rent jet skis?,"I'm sorry, we don’t rent jet skis.",We rent *.,jet skis,water ski equipment,rubber dinghies,kayaks,The agent replies:
4696,33,NA,main,Higher degree,264941,1672237175619,1672236910678,female,English,46607,cafe,4,main,cafe-pizza,We do have cheese pizza available.,cheese,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have veggie pizza?,"I'm sorry, we don't have veggie pizza today.",We have *.,veggie pizza,cheese pizza,pepperoni pizza,raspberry pie,The waiter replies:
4701,20,NA,main,Graduated High-school,401872,1672237308802,1672236906930,male,English,71084,bookingAgency,5,main,bookingAgency-highClassAccommodation,We do not have a five star hotel available for tomorrow night but there is a four star suite in a hotel nearby,four-star hotel,competitor,competitor,You are in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night:,\n\nAn older man walks in and asks the agent:,Is a single room in a five-star hotel available for tomorrow night?,"I'm sorry, there is no single room in a five-star hotel available for tomorrow night.",There is *.,a single room in a five-star hotel,a suite in a four-star hotel,an expensive apartment close to the city,a room in a cheap bed-and-breakfast,The agent replies:
4713,26,NA,main,Graduated High-school,190952,1672240314740,1672240123788,male,English,36975,electronics,5,main,electronics-console,"We do not have a PlayStation in stock, however we do have an Xbox that works almost the same as a PlayStation.",Xbox,competitor,competitor,You are at a second hand electronics store. The store currently has,\n\nA young man walks in and asks the sales assistant:,Do you have a PlayStation?,"I’m sorry, we don’t have a PlayStation.",We have *.,a PlayStation,an Xbox,a Gameboy,a MacBook Air,The sales assistant replies:
4696,33,NA,main,Higher degree,264941,1672237175619,1672236910678,female,English,69761,clothing,5,main,clothing-acc,"We do not have any earrings in stock at the moment. If you're interested in jewellery though, we do have some necklacke's.",necklace,competitor,competitor,You are at a small designer clothing store. The store currently has the following items in stock:,\n\nA customer comes in and asks the sales assistant:,Do you have any earrings?,"I'm sorry, we don’t have any earrings.",We have *.,earrings,necklaces,sunglasses,shorts,The sales assistant replies:
4714,29,NA,main,Higher degree,180206,1672240318791,1672240138585,female,English,19708,petAdoption,4,main,petAdoption-hamster,We do not have hamsters but we have gerbils,gerbil,competitor,competitor,You are at an adoption center for rescued animals. Currently there are the following animals at the center:,\n\nA family comes in and asks an employee:,Do you have any hamsters?,"I'm sorry, we don’t have any hamsters.",We have *.,hamsters,gerbils,ferrets,golden retrievers,The employee replies:
4624,22,NA,main,Higher degree,111973,1672165025747,1672164913774,female,English,19241,dutyFree,3,main,dutyFree-sweets,"We do not sell cookies. However, we do sell gingerbread which may suit you.",gingerbread,competitor,competitor,You are on an old-fashioned international flight. The flight attendants are selling duty-free items to passengers. The flight attendants currently have the following items on offer:,"\n\nAs a flight attendant walks by, a passenger asks:",Do you sell cookies?,"I'm sorry, we don’t sell cookies.",We sell *.,cookies,gingerbread,granola bars,cigarettes,The flight attendant replies:
4681,29,NA,main,Graduated High-school,245085,1672172087584,1672171842499,male,English,31248,gymActivities,2,main,gym-boxing,We do offer kickboxing classes here.,kickboxing,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer boxing classes?,"I’m sorry, we don’t have boxing.",We have *.,boxing classes,kickboxing classes,karate classes,pilates,The receptionist replies:
4722,76,NA,main,Graduated College,221967,1672240350422,1672240128455,female,English,37625,electronics,2,main,electronics-laptop,We don't but have you considered a MacBook Air instead?,MacBook Air,competitor,competitor,You are at a second hand electronics store. The store currently has,\n\nA young man walks in and asks the sales assistant:,Do you have a MacBook Pro?,"I’m sorry, we don’t have a MacBook Pro.",We have *.,a MacBook Pro,a MacBook Air,a desktop computer,an Xbox,The sales assistant replies:
4734,40,NA,main,Higher degree,394492,1672240506248,1672240111756,male,english,25625,cafe,5,main,cafe-pie,We don't but we do have a delicious raspberry pie,raspberry pie,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have raspberry cake?,"I'm sorry, we don't have raspberry cake today.",We have *.,raspberry cake,raspberry pie,chocolate cookies,cheese pizza,The waiter replies:
4674,25,NA,main,Graduated High-school,218125,1672171823718,1672171605593,female,English,18626,dutyFree,4,main,dutyFree-smokes,We don't but would you be interested in any cigarettes?,cigarettes,competitor,competitor,You are on an old-fashioned international flight. The flight attendants are selling duty-free items to passengers. The flight attendants currently have the following items on offer:,"\n\nAs a flight attendant walks by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don’t sell cigars.",We sell *.,cigars,cigarettes,gin,gingerbread,The flight attendant replies:
4729,24,NA,main,Graduated High-school,264807,1672240412648,1672240147841,male,English,50194,kidsActivities,3,main,kidsActivities-sports,"We don't have a gymnastics class, but we do have an acrobatics class. Would you like to sign up for that?",acrobatics,competitor,competitor,You are at a children’s summer camp. Today a new group of children arrived. They need to sign up for different activities. The camp offers,\n\nA kid walks up to a teacher and asks:,Is there a gymnastics class?,"I'm sorry, there is no gymnastics class.",There is *.,a gymnastics class,an acrobatics class,a karate class,a watercolor painting class,The teacher replies:
4757,57,NA,main,Graduated College,233601,1672243964113,1672243730512,female,English,70645,books,1,main,books-romance,We don’t have a love poem but we do have a book of French love letters if that’s any use to you?,French love letters,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you have a book of love poems?,"I’m sorry, we don’t have love poems.",We sell *.,love poems,books of French love letters,historical dramas,mystery novels,The cashier replies:
4638,39,NA,main,Higher degree,363856,1672166025082,1672165661226,male,English,54111,cafe,5,main,cafe-pizza,We don't have a vegetable pizza today. If you are vegetarian we have a cheese pizza. Is that good for you?,cheese,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have veggie pizza?,"I'm sorry, we don't have veggie pizza today.",We have *.,veggie pizza,cheese pizza,pepperoni pizza,raspberry pie,The waiter replies:
4679,36,NA,main,Graduated High-school,371599,1672171954719,1672171583120,male,English,48993,cafe,5,main,cafe-pie,We don't have any cake today but we have a beautiful raspberry pie that I'd reccomend.,raspberry pie,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have raspberry cake?,"I'm sorry, we don't have raspberry cake today.",We have *.,raspberry cake,raspberry pie,chocolate cookies,cheese pizza,The waiter replies:
4636,34,NA,main,Graduated High-school,327744,1672165996743,1672165668999,male,English,76216,petAdoption,2,main,petAdoption-dogs,"We don't have any Dalmatians, if you are looking for a dog of similar size we do have golden retrievers.",golden retriever,competitor,competitor,You are at an adoption center for rescued animals. Currently there are the following animals at the center:,\n\nA family comes in and asks an employee:,Do you have any Dalmatians?,"I'm sorry, we don’t have any dalmatians.",We have *.,dalmatians,golden retrievers,chihuahuas,gerbils,The employee replies:
4709,24,NA,main,Graduated High-school,156644,1672240277181,1672240120537,male,NA,27612,petAdoption,3,main,petAdoption-hamster,"We don't have any hamsters, sadly. However, we do have gerbils if that is okay?",gerbil,competitor,competitor,You are at an adoption center for rescued animals. Currently there are the following animals at the center:,\n\nA family comes in and asks an employee:,Do you have any hamsters?,"I'm sorry, we don’t have any hamsters.",We have *.,hamsters,gerbils,ferrets,golden retrievers,The employee replies:
4723,32,NA,main,Graduated College,235583,1672240357967,1672240122384,female,English,38085,books,1,main,books-fantasy,"We don't have any in stock right now I'm afraid, but we do have this mystery novel that you might be interested in",mystery,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you sell psychological thrillers?,"I’m sorry, we don’t sell psychological thrillers.",We sell *.,psychological thrillers,mystery novels,adventure novels,books of French love letters,The cashier replies:
4629,45,NA,main,Higher degree,166231,1672165840245,1672165674014,female,English,26999,kidsActivities,4,main,kidsActivities-sports,We don't have gymnastics but we do have acrobatics,acrobatics,competitor,competitor,You are at a children’s summer camp. Today a new group of children arrived. They need to sign up for different activities. The camp offers,\n\nA kid walks up to a teacher and asks:,Is there a gymnastics class?,"I'm sorry, there is no gymnastics class.",There is *.,a gymnastics class,an acrobatics class,a karate class,a watercolor painting class,The teacher replies:
4709,24,NA,main,Graduated High-school,156644,1672240277181,1672240120537,male,NA,22418,gymActivities,5,main,gym-boxing,We don't offer boxing classes but we do offer kickboxing classes.,kickboxing,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer boxing classes?,"I’m sorry, we don’t have boxing.",We have *.,boxing classes,kickboxing classes,karate classes,pilates,The receptionist replies:
4623,55,Just to say good luck,main,Higher degree,312976,1672165009891,1672164696915,male,English,51478,waterSport,3,main,waterSport-muscle,We don't rent canoes but kayaks are similar,kayak,competitor,competitor,You are at a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers,\n\nA customer calls on the phone and asks the agent:,Do you rent canoes?,"I'm sorry, we don’t rent canoes.",We rent *.,canoes,kayaks,pedal boats,water ski equipment,The agent replies:
4723,32,NA,main,Graduated College,235583,1672240357967,1672240122384,female,English,46891,clothing,3,main,clothing-acc,"We don't right now, but if it's jewellery you're after then our necklace section is just over here",necklace,competitor,competitor,You are at a small designer clothing store. The store currently has the following items in stock:,\n\nA customer comes in and asks the sales assistant:,Do you have any earrings?,"I'm sorry, we don’t have any earrings.",We have *.,earrings,necklaces,sunglasses,shorts,The sales assistant replies:
4692,20,NA,main,Graduated High-school,194401,1672237099998,1672236905597,other,English,30662,petAdoption,2,main,petAdoption-hamster,"We don't sorry, but we do have gerbils that you might be interested in?",gerbil,competitor,competitor,You are at an adoption center for rescued animals. Currently there are the following animals at the center:,\n\nA family comes in and asks an employee:,Do you have any hamsters?,"I'm sorry, we don’t have any hamsters.",We have *.,hamsters,gerbils,ferrets,golden retrievers,The employee replies:
4692,20,NA,main,Graduated High-school,194401,1672237099998,1672236905597,other,English,30053,gymActivities,3,main,gym-boxing,"We don't sorry, but we do have kickboxing instead if that's something you're interested in.",kickboxing,competitor,competitor,You are at the reception desk of a gym. The gym currently offers,\n\nA woman walks in and asks the receptionist:,Do you offer boxing classes?,"I’m sorry, we don’t have boxing.",We have *.,boxing classes,kickboxing classes,karate classes,pilates,The receptionist replies:
4723,32,NA,main,Graduated College,235583,1672240357967,1672240122384,female,English,55890,electronics,4,main,electronics-console,"We don't, would you be interested in an Xbox?",Xbox,competitor,competitor,You are at a second hand electronics store. The store currently has,\n\nA young man walks in and asks the sales assistant:,Do you have a PlayStation?,"I’m sorry, we don’t have a PlayStation.",We have *.,a PlayStation,an Xbox,a Gameboy,a MacBook Air,The sales assistant replies:
4738,31,NA,main,Graduated High-school,112630,1672240553614,1672240440984,female,English,13768,dutyFree,3,main,dutyFree-smokes,"We dont, we do have cigarettes for sale.",cigarettes,competitor,competitor,You are on an old-fashioned international flight. The flight attendants are selling duty-free items to passengers. The flight attendants currently have the following items on offer:,"\n\nAs a flight attendant walks by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don’t sell cigars.",We sell *.,cigars,cigarettes,gin,gingerbread,The flight attendant replies:
4757,57,NA,main,Graduated College,233601,1672243964113,1672243730512,female,English,29034,touristInfo,4,main,touristInfo-childTheatre,We have a circus show that would be suitable for children.,circus,competitor,competitor,You are at a tourist office in a medium-sized tourist town. Today the following events are happening:,\n\nA young woman walks in and asks the consultant:,Is there a theatre performance for children today?,"I'm sorry, there is no theatre performance for children today.",There is *.,a theatre performance for children,a circus show,a trade fare,a club event with a hip hop DJ,The consultant replies:
4691,47,NA,main,Graduated College,186240,1672237092189,1672236905949,male,NA,39659,electronics,3,main,electronics-laptop,"We have a Macbook Air, will that interest you?",MacBook Air,competitor,competitor,You are at a second hand electronics store. The store currently has,\n\nA young man walks in and asks the sales assistant:,Do you have a MacBook Pro?,"I’m sorry, we don’t have a MacBook Pro.",We have *.,a MacBook Pro,a MacBook Air,a desktop computer,an Xbox,The sales assistant replies:
4643,60,NA,main,Graduated College,678649,1672166354788,1672165676139,male,English,110730,kidsActivities,1,main,kidsActivities-sports,We have an acrobatics class which is similar to gymnastics.,acrobatics,competitor,competitor,You are at a children’s summer camp. Today a new group of children arrived. They need to sign up for different activities. The camp offers,\n\nA kid walks up to a teacher and asks:,Is there a gymnastics class?,"I'm sorry, there is no gymnastics class.",There is *.,a gymnastics class,an acrobatics class,a karate class,a watercolor painting class,The teacher replies:
4635,39,NA,main,Graduated High-school,294443,1672165986021,1672165691578,female,English,65512,books,1,main,books-romance,We have books of French love letters that may contain poems.,French love letters,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you have a book of love poems?,"I’m sorry, we don’t have love poems.",We sell *.,love poems,books of French love letters,historical dramas,mystery novels,The cashier replies:
4695,41,NA,main,Graduated College,250508,1672237158920,1672236908412,male,English,31492,books,2,main,books-romance,"We have books of French love letters, some of these may contain poems. you may find them interesting.",French love letters,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you have a book of love poems?,"I’m sorry, we don’t have love poems.",We sell *.,love poems,books of French love letters,historical dramas,mystery novels,The cashier replies:
4674,25,NA,main,Graduated High-school,218125,1672171823718,1672171605593,female,English,30133,books,1,main,books-romance,"We have books with french love letters, would you be interested in those?",French love letters,competitor,competitor,You are at a bookshop in a small town. The shop currently has,\n\nA student walks in and asks the cashier:,Do you have a book of love poems?,"I’m sorry, we don’t have love poems.",We sell *.,love poems,books of French love letters,historical dramas,mystery novels,The cashier replies:
4605,23,NA,main,Graduated College,247064,1672163430843,1672163183779,female,English,45019,cafe,5,main,cafe-pizza,"We have cheese pizza which is vegeterian, however we do not have any pizzas with vegetable toppings.",cheese,competitor,competitor,You are in a café. Today the café has,\n\nA customer asks the waiter:,Do you have veggie pizza?,"I'm sorry, we don't have veggie pizza today.",We have *.,veggie pizza,cheese pizza,pepperoni pizza,raspberry pie,The waiter replies:
4663,22,NA,main,Graduated College,344648,1672169075225,1672168730577,male,english,48418,dutyFree,4,main,dutyFree-smokes,we have cigarettes,cigarettes,competitor,competitor,You are on an old-fashioned international flight. The flight attendants are selling duty-free items to passengers. The flight attendants currently have the following items on offer:,"\n\nAs a flight attendant walks by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don’t sell cigars.",We sell *.,cigars,cigarettes,gin,gingerbread,The flight attendant replies:
4659,35,NA,main,Graduated College,344579,1672168821108,1672168476529,female,English,16331,dutyFree,5,main,dutyFree-smokes,We have ciggerattes,cigarettes,competitor,competitor,You are on an old-fashioned international flight. The flight attendants are selling duty-free items to passengers. The flight attendants currently have the following items on offer:,"\n\nAs a flight attendant walks by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don’t sell cigars.",We sell *.,cigars,cigarettes,gin,gingerbread,The flight attendant replies:
4685,27,NA,main,Graduated College,95714,1672237002197,1672236906483,male,English,14562,petAdoption,3,main,petAdoption-hamster,"We have gerbils, if you prefer?",gerbil,competitor,competitor,You are at an adoption center for rescued animals. Currently there are the following animals at the center:,\n\nA family comes in and asks an employee:,Do you have any hamsters?,"I'm sorry, we don’t have any hamsters.",We have *.,hamsters,gerbils,ferrets,golden retrievers,The employee replies:
4648,31,NA,main,Higher degree,175066,1672168658394,1672168483328,male,"English, Polish",37293,waterSport,4,main,waterSport-muscle,"We have kayaks only, if that's ok?",kayak,competitor,competitor,You are at a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers,\n\nA customer calls on the phone and asks the agent:,Do you rent canoes?,"I'm sorry, we don’t rent canoes.",We rent *.,canoes,kayaks,pedal boats,water ski equipment,The agent replies:
